timestamp,cpu_pct,mem_pct,net_in_mbps,is_anomaly
6324,46.11,48.61,59.18,0
6325,43.28,49.65,59.52,0
6326,45.9,48.12,61.41,0
6327,49.24,49.63,59.62,0
6328,51.49,50.44,58.98,0
6329,47.58,49.03,58.81,0
6330,51.13,48.61,55.77,0
6331,43.03,49.88,61.21,0
6332,45.71,47.33,57.62,0
6333,46.1,47.16,63.29,0
6334,46.55,48.17,58.94,0
6335,47.08,47.81,62.08,0
6336,48.83,47.32,55.79,0
6337,45.35,51.25,60.81,0
6338,47.03,51.74,61.27,0
6339,46.41,47.93,61.84,0
6340,43.69,48.58,56.12,0
6341,46.06,48.14,57.71,0
6342,45.9,50.06,60.22,0
6343,45.76,50.34,59.3,0
6344,46.28,45.69,59.53,0
6345,46.34,49.05,58.17,0
6346,44.74,46.35,61.93,0
6347,49.78,50.93,63.99,0
6348,42.38,48.93,58.92,0
6349,43.66,47.01,59.56,0
6350,54.09,47.86,58.71,0
6351,42.56,47.77,61.11,0
6352,41.54,48.97,60.14,0
6353,47.73,49.72,56.29,0
6354,39.22,46.41,57.13,0
6355,44.67,50.87,56.28,0
6356,51.74,50.5,63.63,0
6357,40.59,46.75,59.45,0
6358,39.2,48.15,56.93,0
6359,40.58,50.59,56.71,0
6360,47.7,49.85,59.61,0
6361,48.3,47.47,59.75,0
6362,43.31,49.18,59.47,0
6363,46.82,52.43,56.97,0
6364,48.87,48.07,58.37,0
6365,49.98,46.94,57.92,0
6366,43.8,48.12,55.76,0
6367,37.56,48.21,55.72,0
6368,41.93,47.03,58.34,0
6369,43.03,48.46,57.84,0
6370,43.46,45.89,58.49,0
6371,43.59,46.75,58.91,0
6372,47.44,48.86,60.26,0
6373,47.83,45.07,55.65,0
6374,43.41,49.03,58.4,0
6375,47.14,44.64,58.58,0
6376,44.84,45.03,56.39,0
6377,43.88,46.86,57.19,0
6378,46.33,48.01,56.32,0
6379,43.75,49.55,61.04,0
6380,49.63,47.62,56.97,0
6381,39.06,47.14,57.6,0
6382,41.75,48.36,56.11,0
6383,42.83,46.16,55.61,0
6384,44.45,47.65,53.9,0
6385,46.86,45.62,58.64,0
6386,42.9,47.52,57.92,0
6387,38.63,47.17,55.71,0
6388,45.34,46.14,54.45,0
6389,45.0,47.57,56.55,0
6390,36.83,47.53,55.13,0
6391,42.56,49.04,55.61,0
6392,37.72,44.84,53.47,0
6393,40.42,47.11,56.36,0
6394,39.62,46.06,56.34,0
6395,44.68,48.48,57.99,0
6396,42.52,48.28,55.43,0
6397,38.23,47.89,55.0,0
6398,44.64,46.05,52.49,0
6399,37.62,48.4,57.74,0
6400,42.83,44.76,57.26,0
6401,39.32,44.42,55.46,0
6402,40.58,45.09,52.68,0
6403,43.11,46.93,52.85,0
6404,43.08,47.97,54.11,0
6405,45.44,42.46,57.07,0
6406,41.1,48.89,55.66,0
6407,42.18,47.08,52.02,0
6408,39.87,44.5,55.75,0
6409,41.64,46.98,53.2,0
6410,42.33,48.44,53.77,0
6411,40.64,47.68,56.69,0
6412,35.44,48.4,56.21,0
6413,41.76,44.68,56.8,0
6414,41.77,46.08,54.5,0
6415,38.56,45.29,56.24,0
6416,36.66,49.23,53.24,0
6417,44.86,47.59,53.83,0
6418,41.82,50.87,53.62,0
6419,39.57,45.88,54.26,0
6420,36.77,45.47,51.57,0
6421,37.63,46.31,53.62,0
6422,43.92,48.57,56.91,0
6423,40.34,45.93,51.75,0
6424,38.19,46.64,51.21,0
6425,41.28,46.57,51.31,0
6426,37.23,46.46,59.06,0
6427,44.09,45.4,54.6,0
6428,43.56,46.14,53.06,0
6429,38.01,46.05,53.67,0
6430,37.44,46.29,53.92,0
6431,31.39,47.69,52.11,0
6432,34.71,48.89,52.29,0
6433,35.05,44.96,52.94,0
6434,39.39,45.61,51.74,0
6435,37.92,44.93,52.33,0
6436,34.78,46.43,53.76,0
6437,37.89,45.31,50.99,0
6438,40.16,46.45,58.14,0
6439,40.14,47.72,54.35,0
6440,32.77,42.25,50.24,0
6441,38.0,46.75,47.75,0
6442,34.15,45.3,51.27,0
6443,40.92,46.66,53.94,0
6444,40.48,44.59,53.48,0
6445,35.35,47.71,52.21,0
6446,35.66,47.26,51.16,0
6447,36.49,46.71,50.49,0
6448,31.03,47.02,51.42,0
6449,38.7,44.69,50.13,0
6450,36.79,44.85,51.29,0
6451,40.43,46.89,54.68,0
6452,34.14,44.58,50.41,0
6453,35.49,47.87,53.1,0
6454,32.74,45.19,53.34,0
6455,34.16,46.41,49.58,0
6456,33.54,48.78,49.99,0
6457,39.99,44.54,53.74,0
6458,34.82,45.68,49.68,0
6459,37.2,47.13,51.35,0
6460,35.6,46.95,55.47,0
6461,32.85,45.01,53.28,0
6462,36.06,44.7,51.43,0
6463,38.28,45.09,52.87,0
6464,32.77,47.59,51.0,0
6465,38.74,44.97,53.08,0
6466,33.67,45.48,46.88,0
6467,34.68,44.7,50.63,0
6468,37.64,46.37,46.66,0
6469,33.97,45.52,51.09,0
6470,35.99,43.76,50.23,0
6471,34.84,43.78,53.35,0
6472,36.09,42.21,51.98,0
6473,28.47,43.94,49.44,0
6474,30.03,46.35,49.61,0
6475,37.28,47.12,51.11,0
6476,38.46,46.13,49.13,0
6477,32.53,45.91,50.14,0
6478,34.44,44.86,52.77,0
6479,35.97,46.19,48.41,0
6480,37.08,45.43,49.1,0
6481,28.83,47.68,49.32,0
6482,32.17,44.8,56.18,0
6483,33.74,46.94,51.01,0
6484,36.76,46.21,51.98,0
6485,42.06,45.97,51.19,0
6486,33.79,41.83,51.25,0
6487,30.17,46.21,50.46,0
6488,35.51,44.6,50.17,0
6489,38.18,44.1,46.47,0
6490,34.45,42.51,50.02,0
6491,31.32,44.7,49.02,0
6492,36.83,44.74,50.25,0
6493,35.86,42.71,48.95,0
6494,30.7,42.42,50.55,0
6495,34.84,45.34,50.83,0
6496,36.6,45.89,43.06,0
6497,37.06,44.84,47.95,0
6498,33.23,46.26,45.03,0
6499,32.27,44.37,49.15,0
6500,36.94,44.4,48.0,0
6501,29.54,43.08,51.25,0
6502,34.4,42.08,48.88,0
6503,28.89,47.18,47.43,0
6504,36.11,46.07,50.2,0
6505,32.05,42.26,47.62,0
6506,36.54,44.55,47.19,0
6507,34.12,44.14,48.91,0
6508,28.89,43.86,51.28,0
6509,36.75,43.63,49.69,0
6510,37.04,44.79,49.05,0
6511,34.95,45.42,53.34,0
6512,29.93,44.77,46.31,0
6513,31.21,43.96,46.19,0
6514,32.48,43.88,47.93,0
6515,29.85,45.49,50.6,0
6516,36.95,44.76,45.61,0
6517,32.22,44.14,50.94,0
6518,23.59,43.96,44.48,0
6519,32.63,44.5,47.05,0
6520,30.48,43.26,47.57,0
6521,31.22,45.16,45.39,0
6522,30.25,42.29,45.84,0
6523,33.69,43.26,48.61,0
6524,34.54,44.77,49.83,0
6525,31.95,42.13,42.65,0
6526,29.99,41.44,47.17,0
6527,30.8,43.87,46.52,0
6528,30.9,41.21,46.89,0
6529,28.35,41.78,45.97,0
6530,32.41,44.84,43.96,0
6531,31.97,43.37,49.55,0
6532,35.12,45.58,48.72,0
6533,34.18,41.82,46.12,0
6534,28.27,43.46,45.29,0
6535,32.71,44.17,44.98,0
6536,27.31,41.79,40.96,0
6537,32.16,45.07,46.77,0
6538,28.44,44.26,47.55,0
6539,26.84,41.06,46.2,0
6540,30.66,43.39,45.69,0
6541,21.72,44.0,46.06,0
6542,24.4,42.51,44.02,0
6543,29.04,41.15,44.66,0
6544,29.73,43.76,45.26,0
6545,28.3,46.64,46.92,0
6546,24.58,42.72,48.21,0
6547,26.78,45.62,44.93,0
6548,30.33,42.12,43.23,0
6549,30.81,43.54,45.33,0
6550,28.94,44.35,49.21,0
6551,32.37,43.16,43.21,0
6552,30.01,42.7,46.83,0
6553,26.49,44.21,47.66,0
6554,27.81,45.93,44.2,0
6555,24.36,43.52,43.46,0
6556,28.16,42.27,45.94,0
6557,31.74,42.74,45.43,0
6558,30.38,46.78,46.05,0
6559,32.45,43.17,48.74,0
6560,27.25,42.06,44.86,0
6561,32.12,41.21,42.08,0
6562,27.42,40.16,44.53,0
6563,32.33,43.42,44.81,0
6564,27.77,43.83,46.8,0
6565,29.87,42.23,43.81,0
6566,32.1,42.78,43.32,0
6567,27.01,41.02,41.33,0
6568,28.16,42.95,45.1,0
6569,31.29,43.45,50.64,0
6570,26.95,41.9,43.43,0
6571,23.3,45.22,44.72,0
6572,33.61,41.4,42.65,0
6573,25.7,43.06,41.12,0
6574,27.5,43.88,44.49,0
6575,30.41,42.47,43.61,0
6576,25.04,42.28,38.72,0
6577,23.76,40.39,46.65,0
6578,27.47,44.55,44.2,0
6579,21.25,42.23,43.45,0
6580,25.68,43.27,42.39,0
6581,27.2,43.45,43.99,0
6582,25.58,41.47,44.01,0
6583,21.68,42.1,43.85,0
6584,31.02,44.37,45.12,0
6585,26.46,40.67,45.51,0
6586,30.37,45.51,46.87,0
6587,25.22,41.18,41.12,0
6588,23.28,40.51,41.59,0
6589,26.65,42.45,43.4,0
6590,25.12,45.54,41.05,0
6591,22.15,39.34,41.31,0
6592,30.02,41.97,43.44,0
6593,23.67,42.87,44.23,0
6594,19.94,42.19,44.92,0
6595,29.36,42.69,41.92,0
6596,23.79,41.01,43.17,0
6597,23.4,41.17,42.67,0
6598,19.86,41.82,42.16,0
6599,30.3,40.33,40.43,0
6600,21.13,41.93,40.11,0
6601,25.1,41.39,43.27,0
6602,27.59,41.25,40.21,0
6603,26.04,42.41,38.27,0
6604,24.52,39.18,41.7,0
6605,19.52,41.54,44.61,0
6606,22.12,45.34,36.05,0
6607,25.04,40.21,41.0,0
6608,22.04,43.75,42.87,0
6609,24.94,41.88,37.82,0
6610,26.3,40.87,40.98,0
6611,27.07,39.77,39.07,0
6612,20.43,41.94,39.27,0
6613,30.62,43.89,40.42,0
6614,26.26,41.1,38.92,0
6615,23.88,41.55,38.7,0
6616,27.08,43.16,40.93,0
6617,30.84,42.13,45.45,0
6618,19.36,39.24,42.45,0
6619,22.92,41.73,42.9,0
6620,16.39,43.83,42.42,0
6621,24.04,41.48,39.37,0
6622,24.48,37.4,41.33,0
6623,23.2,42.08,42.85,0
6624,21.28,41.18,42.25,0
6625,17.03,38.71,40.93,0
6626,24.22,38.91,41.52,0
6627,27.4,42.87,45.35,0
6628,21.19,40.29,42.05,0
6629,24.21,40.01,39.68,0
6630,18.12,41.29,40.11,0
6631,24.13,40.36,38.1,0
6632,21.51,41.46,44.84,0
6633,20.33,40.98,43.3,0
6634,20.27,39.46,40.21,0
6635,21.3,40.48,44.35,0
6636,23.56,41.89,41.2,0
6637,18.41,41.27,39.02,0
6638,21.09,41.06,41.64,0
6639,22.09,44.07,40.57,0
6640,18.85,42.24,41.39,0
6641,27.47,42.4,36.92,0
6642,19.45,40.85,37.99,0
6643,19.94,41.41,42.53,0
6644,18.94,40.42,42.89,0
6645,27.21,42.21,42.28,0
6646,23.41,40.86,43.84,0
6647,18.87,41.34,40.5,0
6648,24.94,41.23,40.31,0
6649,22.15,40.94,37.42,0
6650,22.26,45.35,38.03,0
6651,20.39,39.93,35.16,0
6652,19.11,39.89,38.45,0
6653,22.31,41.93,34.92,0
6654,19.6,39.98,41.15,0
6655,26.62,40.41,39.71,0
6656,17.3,39.2,34.83,0
6657,25.65,41.55,38.46,0
6658,20.65,41.55,42.72,0
6659,21.82,40.3,38.48,0
6660,23.36,41.83,36.69,0
6661,18.91,37.95,35.07,0
6662,23.33,39.66,35.08,0
6663,12.55,40.45,39.61,0
6664,18.45,38.93,37.62,0
6665,17.78,38.04,37.74,0
6666,16.73,40.19,37.53,0
6667,19.79,41.67,38.07,0
6668,21.53,42.54,35.84,0
6669,22.42,39.77,38.88,0
6670,20.98,41.68,35.36,0
6671,18.2,41.51,36.64,0
6672,21.24,42.37,40.13,0
6673,20.45,40.0,38.82,0
6674,22.83,37.81,39.39,0
6675,22.29,40.59,42.27,0
6676,20.0,38.95,37.81,0
6677,17.16,39.37,37.92,0
6678,17.83,39.99,37.3,0
6679,18.09,39.91,36.9,0
6680,18.73,40.62,35.72,0
6681,20.43,41.44,37.87,0
6682,21.71,39.82,38.36,0
6683,19.36,40.95,38.43,0
6684,19.51,40.36,37.69,0
6685,19.83,41.72,39.37,0
6686,17.8,40.02,37.54,0
6687,16.52,40.17,36.62,0
6688,13.97,39.71,35.54,0
6689,17.1,40.01,34.25,0
6690,20.55,39.06,40.23,0
6691,16.97,38.9,35.87,0
6692,18.31,41.37,35.37,0
6693,20.37,38.57,36.34,0
6694,20.48,39.7,36.58,0
6695,15.63,41.68,40.37,0
6696,21.81,39.62,36.4,0
6697,22.15,41.37,42.28,0
6698,15.33,39.23,37.1,0
6699,16.2,38.52,41.05,0
6700,22.19,37.69,38.68,0
6701,18.13,42.04,37.58,0
6702,11.86,38.35,39.97,0
6703,14.27,41.16,39.02,0
6704,17.67,38.53,38.0,0
6705,14.88,41.99,41.33,0
6706,17.08,43.31,35.66,0
6707,18.37,37.45,34.63,0
6708,22.61,38.34,35.23,0
6709,17.31,41.11,40.05,0
6710,21.35,40.71,39.41,0
6711,22.37,41.09,35.42,0
6712,22.34,39.05,31.72,0
6713,18.85,42.88,35.98,0
6714,12.06,40.06,34.33,0
6715,19.28,38.05,35.33,0
6716,21.0,39.48,34.18,0
6717,17.57,38.04,33.03,0
6718,23.0,42.22,39.98,0
6719,20.3,38.83,34.81,0
6720,19.38,40.54,38.97,0
6721,20.9,39.08,35.67,0
6722,18.59,38.85,33.81,0
6723,10.07,36.9,37.06,0
6724,16.01,40.65,35.22,0
6725,21.06,41.69,35.56,0
6726,15.0,38.35,36.23,0
6727,16.71,37.4,34.28,0
6728,14.21,40.91,32.63,0
6729,22.65,37.22,35.74,0
6730,22.3,41.51,37.74,0
6731,14.57,38.31,33.97,0
6732,17.62,38.0,36.05,0
6733,15.1,40.01,38.72,0
6734,18.95,38.07,35.5,0
6735,18.59,38.56,35.82,0
6736,19.46,40.14,35.73,0
6737,17.98,35.95,34.22,0
6738,25.75,42.05,33.57,0
6739,13.83,39.64,33.55,0
6740,11.74,37.62,36.24,0
6741,15.66,38.03,36.99,0
6742,12.1,41.03,37.05,0
6743,12.29,40.43,34.65,0
6744,13.73,41.6,37.57,0
6745,13.93,38.48,35.97,0
6746,13.79,39.94,35.47,0
6747,18.18,40.13,28.62,0
6748,15.07,40.52,33.64,0
6749,16.02,41.16,32.2,0
6750,19.21,38.38,36.47,0
6751,14.19,39.28,35.38,0
6752,15.66,38.52,33.02,0
6753,17.52,39.35,35.75,0
6754,10.57,40.47,32.27,0
6755,9.21,36.93,33.0,0
6756,17.37,41.06,33.64,0
6757,17.77,37.68,36.12,0
6758,22.46,38.92,37.81,0
6759,16.71,41.24,33.82,0
6760,18.67,39.85,37.61,0
6761,15.59,39.86,35.04,0
6762,17.04,37.57,35.39,0
6763,21.12,37.77,34.77,0
6764,9.72,40.74,34.48,0
6765,17.3,38.43,35.73,0
6766,22.44,38.57,36.31,0
6767,16.85,40.75,33.04,0
6768,20.93,37.72,34.4,0
6769,14.06,39.69,38.1,0
6770,15.83,39.34,35.09,0
6771,16.0,39.27,35.29,0
6772,9.22,38.48,37.03,0
6773,12.34,38.38,33.68,0
6774,12.53,37.63,34.59,0
6775,18.27,39.96,36.27,0
6776,18.39,38.23,37.1,0
6777,16.72,40.68,29.87,0
6778,18.2,38.88,33.11,0
6779,15.21,37.62,32.57,0
6780,19.29,38.85,34.3,0
6781,15.69,38.58,32.68,0
6782,15.81,40.7,35.84,0
6783,14.82,38.63,34.84,0
6784,17.65,38.76,36.25,0
6785,14.31,41.29,36.36,0
6786,18.48,39.93,35.8,0
6787,12.14,41.65,33.75,0
6788,12.22,41.04,34.62,0
6789,17.56,37.82,33.47,0
6790,15.21,40.63,31.65,0
6791,14.09,41.42,36.27,0
6792,18.11,41.43,34.18,0
6793,13.6,40.61,31.33,0
6794,14.8,40.57,35.4,0
6795,19.58,38.66,33.86,0
6796,19.98,37.85,30.17,0
6797,20.07,38.58,31.53,0
6798,14.49,36.6,32.87,0
6799,19.01,41.11,34.68,0
6800,12.46,38.67,35.82,0
6801,12.57,41.02,35.74,0
6802,8.22,37.24,35.43,0
6803,20.28,40.7,34.14,0
6804,12.65,38.33,37.64,0
6805,14.85,37.14,35.59,0
6806,12.49,41.51,34.62,0
6807,17.29,40.72,35.3,0
6808,14.07,39.38,33.36,0
6809,11.27,39.11,34.03,0
6810,16.5,39.71,29.97,0
6811,10.86,39.34,33.35,0
6812,12.64,37.86,37.64,0
6813,8.82,38.42,34.41,0
6814,10.86,41.98,34.32,0
6815,15.65,43.04,36.09,0
6816,9.22,41.38,34.8,0
6817,10.66,39.75,32.51,0
6818,15.08,38.52,34.12,0
6819,13.45,37.83,31.8,0
6820,21.05,37.92,34.43,0
6821,20.57,38.19,32.38,0
6822,12.46,42.25,35.91,0
6823,16.73,41.73,33.02,0
6824,17.3,40.13,32.39,0
6825,13.25,37.57,33.81,0
6826,10.55,40.35,34.76,0
6827,15.0,38.65,31.61,0
6828,14.51,35.78,32.98,0
6829,13.72,39.44,34.23,0
6830,16.35,37.74,36.69,0
6831,12.76,37.79,28.95,0
6832,11.56,38.63,35.24,0
6833,15.34,38.26,33.24,0
6834,16.16,38.95,33.02,0
6835,11.47,38.88,32.64,0
6836,17.79,36.19,33.27,0
6837,9.69,41.28,35.24,0
6838,13.27,37.53,32.93,0
6839,14.23,37.57,37.32,0
6840,13.09,38.51,35.25,0
6841,13.31,38.84,34.4,0
6842,20.61,41.19,33.67,0
6843,12.45,39.4,36.38,0
6844,22.33,39.85,36.67,0
6845,16.32,39.41,31.68,0
6846,15.28,39.35,32.6,0
6847,16.44,39.47,35.28,0
6848,22.6,36.1,35.88,0
6849,12.03,38.63,33.41,0
6850,11.66,40.75,32.53,0
6851,12.76,44.92,34.18,0
6852,15.12,37.2,36.98,0
6853,9.85,39.64,34.11,0
6854,15.1,38.15,31.5,0
6855,20.12,42.08,34.25,0
6856,15.5,36.98,35.6,0
6857,14.18,39.95,33.84,0
6858,13.21,36.91,36.57,0
6859,17.76,38.54,35.79,0
6860,12.6,38.97,33.94,0
6861,20.62,40.63,34.15,0
6862,20.89,37.41,30.39,0
6863,15.87,40.03,36.5,0
6864,15.08,39.06,33.43,0
6865,18.21,39.44,33.3,0
6866,18.41,40.48,33.0,0
6867,12.72,37.12,35.02,0
6868,13.57,40.26,31.86,0
6869,11.19,38.19,32.16,0
6870,16.4,40.7,34.03,0
6871,17.18,39.56,32.89,0
6872,11.14,38.74,34.83,0
6873,13.84,38.18,32.99,0
6874,11.18,40.3,37.37,0
6875,12.54,40.96,35.57,0
6876,16.9,38.27,35.56,0
6877,13.06,37.38,33.0,0
6878,14.37,40.12,39.03,0
6879,10.41,36.91,33.35,0
6880,15.86,37.13,32.82,0
6881,15.19,37.5,35.67,0
6882,13.15,38.48,34.66,0
6883,14.78,37.1,32.64,0
6884,15.91,36.2,38.69,0
6885,12.94,37.41,36.26,0
6886,10.97,40.08,34.33,0
6887,20.84,37.22,39.14,0
6888,13.54,38.62,35.97,0
6889,15.17,42.06,34.34,0
6890,18.51,39.07,38.94,0
6891,26.08,39.66,35.71,0
6892,11.78,37.73,35.64,0
6893,16.88,42.4,33.65,0
6894,13.43,38.35,34.54,0
6895,13.96,38.83,33.64,0
6896,13.43,41.15,37.35,0
6897,12.24,38.91,31.27,0
6898,15.51,39.26,37.24,0
6899,11.24,38.78,32.77,0
6900,18.52,38.79,34.43,0
6901,15.87,39.77,33.97,0
6902,16.99,40.05,33.54,0
6903,14.35,38.26,35.98,0
6904,14.67,38.08,34.61,0
6905,16.66,38.33,33.3,0
6906,12.33,37.15,34.97,0
6907,14.77,36.87,33.29,0
6908,13.3,39.71,33.62,0
6909,13.23,40.68,31.73,0
6910,9.6,40.58,33.84,0
6911,19.97,35.71,35.75,0
6912,13.92,38.93,34.86,0
6913,19.5,37.65,38.43,0
6914,19.24,39.53,40.05,0
6915,12.2,38.69,33.92,0
6916,12.82,40.21,33.21,0
6917,23.8,39.31,37.15,0
6918,21.4,36.5,35.59,0
6919,16.08,37.9,37.21,0
6920,16.98,39.37,35.76,0
6921,14.34,39.51,34.6,0
6922,17.56,37.27,34.64,0
6923,14.15,37.08,35.9,0
6924,10.23,39.48,34.64,0
6925,12.4,37.3,37.53,0
6926,16.45,36.91,32.51,0
6927,13.03,38.76,37.57,0
6928,16.25,38.7,31.42,0
6929,13.27,38.13,35.48,0
6930,14.18,38.4,34.56,0
6931,19.12,39.49,32.21,0
6932,17.33,38.4,31.15,0
6933,16.6,39.59,33.1,0
6934,19.3,38.93,35.42,0
6935,18.14,39.76,34.15,0
6936,21.07,40.84,33.3,0
6937,15.39,40.79,38.12,0
6938,15.51,41.47,32.98,0
6939,12.93,40.81,36.83,0
6940,15.59,39.92,33.72,0
6941,19.81,38.92,33.28,0
6942,20.85,39.0,34.35,0
6943,19.87,38.28,36.83,0
6944,11.64,39.61,32.88,0
6945,20.31,40.66,36.22,0
6946,11.59,38.54,33.76,0
6947,19.83,39.59,34.15,0
6948,16.08,38.64,36.55,0
6949,19.33,39.98,40.12,0
6950,13.26,38.85,33.99,0
6951,20.81,38.58,37.28,0
6952,12.95,38.68,35.25,0
6953,15.38,40.47,34.96,0
6954,14.43,39.58,38.08,0
6955,12.2,39.1,34.29,0
6956,17.79,40.14,33.7,0
6957,22.97,39.14,36.96,0
6958,25.59,41.47,39.26,0
6959,17.93,38.33,37.61,0
6960,21.03,39.52,33.33,0
6961,18.42,37.71,34.95,0
6962,19.26,39.31,38.17,0
6963,16.79,37.32,39.41,0
6964,18.44,40.98,36.74,0
6965,19.51,41.02,35.16,0
6966,16.21,41.06,39.65,0
6967,17.76,39.94,36.25,0
6968,17.86,38.59,35.22,0
6969,20.56,38.73,34.92,0
6970,14.93,42.23,34.12,0
6971,18.02,42.11,42.21,0
6972,23.96,40.15,39.42,0
6973,21.77,39.21,35.31,0
6974,22.37,42.05,40.12,0
6975,18.44,38.97,37.76,0
6976,19.38,40.37,37.68,0
6977,21.47,42.07,35.34,0
6978,23.2,38.8,35.79,0
6979,12.71,41.31,36.77,0
6980,14.67,40.87,32.96,0
6981,22.6,40.04,35.96,0
6982,17.89,38.63,36.98,0
6983,16.75,39.04,39.63,0
6984,15.06,40.58,35.82,0
6985,17.21,38.03,38.72,0
6986,14.72,40.37,33.02,0
6987,25.25,41.0,39.51,0
6988,18.96,41.69,35.42,0
6989,18.91,38.13,37.52,0
6990,20.9,42.21,38.12,0
6991,22.07,42.8,37.77,0
6992,22.08,40.89,37.18,0
6993,22.51,38.73,34.95,0
6994,17.46,39.81,35.7,0
6995,18.51,40.25,39.51,0
6996,21.76,40.74,36.37,0
6997,17.93,40.39,37.4,0
6998,19.55,40.79,34.67,0
6999,20.82,40.25,39.42,0
7000,22.03,40.8,35.1,0
7001,14.4,39.73,39.62,0
7002,21.94,39.93,35.71,0
7003,19.15,39.59,39.91,0
7004,22.03,43.35,37.95,0
7005,22.29,42.68,36.85,0
7006,24.84,41.34,41.22,0
7007,24.14,42.51,37.93,0
7008,24.18,41.74,37.39,0
7009,24.53,40.83,39.97,0
7010,21.13,38.32,35.24,0
7011,20.41,40.2,33.2,0
7012,22.99,40.11,40.61,0
7013,22.63,38.93,36.67,0
7014,19.57,38.42,40.12,0
7015,21.77,41.4,38.53,0
7016,20.51,41.17,36.16,0
7017,18.11,38.95,39.75,0
7018,24.61,39.6,37.77,0
7019,20.96,42.48,36.48,0
7020,27.0,39.44,36.58,0
7021,16.04,41.03,35.27,0
7022,19.31,40.51,39.59,0
7023,21.14,41.57,36.96,0
7024,24.52,39.55,38.82,0
7025,22.37,40.99,38.57,0
7026,22.16,41.12,37.1,0
7027,17.91,41.23,35.99,0
7028,17.89,41.03,44.16,0
7029,22.39,41.44,39.04,0
7030,17.4,44.23,42.84,0
7031,19.96,44.81,41.57,0
7032,23.12,40.03,38.65,0
7033,18.74,37.53,39.71,0
7034,26.56,41.92,39.7,0
7035,25.48,41.32,43.14,0
7036,17.16,42.66,41.16,0
7037,19.15,41.51,37.94,0
7038,15.15,41.19,40.31,0
7039,19.73,42.82,41.27,0
7040,24.44,43.05,37.36,0
7041,20.97,39.08,40.76,0
7042,23.66,39.96,42.51,0
7043,17.78,41.05,38.16,0
7044,24.81,41.37,38.49,0
7045,20.82,40.91,42.31,0
7046,22.59,41.92,39.33,0
7047,22.34,42.78,38.13,0
7048,18.87,43.89,41.91,0
7049,19.3,42.2,41.36,0
7050,25.73,40.07,40.45,0
7051,24.09,41.15,42.56,0
7052,26.11,41.28,42.76,0
7053,24.01,42.18,40.26,0
7054,23.53,42.01,44.43,0
7055,18.0,44.53,43.71,0
7056,22.43,40.78,36.63,0
7057,23.23,42.07,38.59,0
7058,29.25,45.05,36.2,0
7059,25.52,40.66,40.12,0
7060,28.14,41.78,38.4,0
7061,25.39,40.16,39.25,0
7062,21.54,41.72,43.12,0
7063,24.1,40.45,37.49,0
7064,24.52,43.22,41.31,0
7065,21.07,41.89,41.36,0
7066,22.81,40.29,41.0,0
7067,23.42,42.97,41.49,0
7068,28.92,42.0,36.82,0
7069,17.94,43.18,39.73,0
7070,27.87,40.05,44.49,0
7071,21.52,42.35,39.07,0
7072,20.29,42.98,44.85,0
7073,28.02,41.21,38.77,0
7074,26.75,39.98,38.59,0
7075,28.39,41.82,39.8,0
7076,27.1,43.75,44.02,0
7077,30.95,43.62,40.73,0
7078,26.53,41.31,42.57,0
7079,24.46,40.05,42.09,0
7080,26.03,41.35,41.89,0
7081,28.81,41.32,44.61,0
7082,22.81,42.72,43.66,0
7083,23.27,41.91,39.9,0
7084,24.38,40.96,41.69,0
7085,19.07,43.77,45.79,0
7086,25.87,42.35,43.0,0
7087,19.88,42.81,39.41,0
7088,25.77,39.6,39.61,0
7089,28.28,38.57,44.33,0
7090,24.33,40.07,44.02,0
7091,30.87,41.53,40.83,0
7092,21.54,43.14,44.23,0
7093,29.57,38.79,46.0,0
7094,28.1,44.71,45.78,0
7095,21.01,42.6,46.13,0
7096,34.36,44.41,44.1,0
7097,26.12,41.06,42.69,0
7098,23.76,43.17,42.31,0
7099,22.25,42.57,43.14,0
7100,25.89,43.69,41.49,0
7101,26.24,42.14,42.58,0
7102,27.01,43.22,45.92,0
7103,25.89,44.19,40.21,0
7104,28.76,41.58,40.41,0
7105,25.78,42.95,45.22,0
7106,21.22,39.78,42.92,0
7107,26.66,43.69,39.83,0
7108,20.08,45.59,43.63,0
7109,28.33,40.81,43.4,0
7110,24.41,42.57,43.01,0
7111,27.92,44.05,45.31,0
7112,31.45,42.8,41.34,0
7113,24.74,43.02,44.1,0
7114,30.85,42.21,43.71,0
7115,26.45,42.18,44.28,0
7116,33.09,42.72,40.8,0
7117,26.82,42.94,43.29,0
7118,25.47,41.13,44.44,0
7119,30.14,42.82,45.54,0
7120,26.85,45.3,48.22,0
7121,25.72,42.34,46.21,0
7122,26.89,41.14,45.58,0
7123,28.27,42.79,47.27,0
7124,32.52,41.97,44.18,0
7125,22.77,41.06,47.96,0
7126,28.72,43.3,47.16,0
7127,30.61,42.06,44.1,0
7128,29.4,42.21,48.9,0
7129,32.83,43.4,46.02,0
7130,28.76,40.9,49.57,0
7131,28.52,40.61,45.86,0
7132,30.93,44.25,44.2,0
7133,29.53,40.37,43.85,0
7134,28.15,41.83,44.74,0
7135,30.95,40.62,44.38,0
7136,27.53,42.62,48.13,0
7137,27.74,44.01,45.6,0
7138,28.07,43.57,42.5,0
7139,33.8,47.01,46.22,0
7140,20.16,45.08,46.11,0
7141,31.09,42.08,44.99,0
7142,30.1,41.7,46.53,0
7143,25.03,47.58,45.97,0
7144,31.09,45.14,47.4,0
